province;red;green;blue;x;x
12141;250;49;0;Zamevpih;x
12142;247;49;0;Wusgagega;x
12143;246;49;0;Lufjaza;x
12144;237;49;0;Layxu;x
12145;233;49;0;Sakapdesqasland;x
12146;229;49;0;Tefajuz;x
12147;217;49;0;Nefimhuw;x
12148;214;49;0;Cotirfu;x
12149;213;49;0;Pojdifhi;x
12150;207;49;0;Kihmofitwuvet;x
12151;203;49;0;Xoxu;x
12152;202;49;0;Mekulimderaland;x
12153;201;49;0;Siylahi;x
12154;200;49;0;Gisuwtuwno;x
12155;183;49;0;Puj;x
12156;180;49;0;Ruvilbux;x
12157;171;49;0;Female;x
12158;170;49;0;Zazekle;x
12159;167;49;0;Fozupza;x
12160;163;49;0;Ruhjoba;x
12161;162;49;0;Vucinow;x
12162;160;49;0;Soyzigpusinli;x
12163;150;49;0;Mezuwgu;x
12164;144;49;0;Zom;x
12165;140;49;0;Sogtukce;x
12166;139;49;0;Racravbikeqland;x
12167;135;49;0;Mahho;x
12168;133;49;0;Vuqtexijbu;x
12169;131;49;0;Nerko;x
12170;130;49;0;Xenkazpar;x
12171;128;49;0;Xudcugnuq;x
12172;126;49;0;Gofhapux;x
12173;121;49;0;Geh;x
12174;120;49;0;Wazse;x
12175;110;49;0;Nojuroxjeg;x
12176;109;49;0;Vitxozxuzhufli;x
12177;102;49;0;Sejpote;x
12178;91;49;0;Wehnojle;x
12179;89;49;0;Bejofer;x
12180;88;49;0;Tevow;x
12181;73;49;0;Woqjulo;x
12182;68;49;0;Tudhotopwiq;x
12183;58;49;0;Junimbuland;x
12184;52;49;0;Pixwubzivafoj;x
12185;44;49;0;Labwamzigdi;x
12186;43;49;0;Zaye;x
12187;42;49;0;Pikejrule;x
12188;35;49;0;Lifcafoxi;x
12189;34;49;0;Foqowe;x
12190;32;49;0;Cewtiri;x
12191;29;49;0;Qixirjoland;x
12192;28;49;0;Tatuland;x
12193;19;49;0;Megwicbexogzoland;x
12194;16;49;0;Sinland;x
12195;15;49;0;Nawogrudro;x
12196;10;49;0;Muhetego;x
12197;249;48;0;Soga;x
12198;246;48;0;Naxej;x
12199;242;48;0;Dagijo;x
12200;238;48;0;Fasalese;x
12201;237;48;0;Mowyos;x
12202;233;48;0;Rolduwvuw;x
12203;230;48;0;Dogkayjumi;x
12204;228;48;0;Silxuhsi;x
12205;224;48;0;Joryiland;x
12206;219;48;0;Dixxijulland;x
12207;206;48;0;Qiwvif;x
12208;195;48;0;Bumog;x
12209;194;48;0;Colu;x
12210;176;48;0;Fucgolheszidland;x
12211;170;48;0;Zerwufwu;x
12212;163;48;0;Viycuyijce;x
12213;155;48;0;Newcappakca;x
12214;151;48;0;Beceqwislepus;x
12215;138;48;0;Waxabletsav;x
12216;136;48;0;Kilgabsu;x
12217;131;48;0;Kazgacebi;x
12218;130;48;0;Gicmakbu;x
12219;113;48;0;Reyxeland;x
12220;112;48;0;Meyontobhoj;x
12221;111;48;0;Gaguwnevaf;x
12222;97;48;0;Xuhzaw;x
12223;95;48;0;Fibikgom;x
12224;77;48;0;Xumnuyoripbi;x
12225;75;48;0;Dolto;x
12226;74;48;0;Qagcibwe;x
12227;61;48;0;Tidoyihu;x
12228;54;48;0;Kigufoc;x
12229;46;48;0;Pe;x
12230;42;48;0;Zinelyonvi;x
12231;41;48;0;Ratfayuv;x
12232;31;48;0;Gebfetumep;x
12233;26;48;0;Gaqjivah;x
12234;25;48;0;Cetxih;x
12235;24;48;0;Fobim;x
12236;22;48;0;Nefrot;x
12237;21;48;0;Nobtili;x
12238;16;48;0;Hozya;x
12239;15;48;0;Bonbilfufik;x
12240;13;48;0;Wezhos;x
12241;10;48;0;Ramerhomreh;x
12242;7;48;0;Cotqujim;x
12243;250;47;0;Jekciz;x
12244;249;47;0;Nehi;x
12245;242;47;0;Gawurxol;x
12246;240;47;0;Fujdiklehland;x
12247;224;47;0;Teyqajzo;x
12248;216;47;0;Jiqzoz;x
12249;212;47;0;Jugo;x
12250;209;47;0;Botborwopul;x
12251;207;47;0;Xahifnako;x
12252;205;47;0;Vazixyoz;x
12253;183;47;0;Dizbarzekev;x
12254;176;47;0;Doqifin;x
12255;174;47;0;Hotikdep;x
12256;169;47;0;Zutmemsi;x
12257;151;47;0;Mazacpu;x
12258;149;47;0;Zowija;x
12259;147;47;0;Jejuxri;x
12260;142;47;0;Filu;x
12261;138;47;0;Qejhejwo;x
12262;133;47;0;Hiwzaca;x
12263;132;47;0;Movquxsak;x
12264;129;47;0;Sogkegvew;x
12265;128;47;0;Muhuymat;x
12266;111;47;0;Lirwaqamniyland;x
12267;106;47;0;Tossitsug;x
12268;96;47;0;Nuxirup;x
12269;95;47;0;Ginraltebxi;x
12270;92;47;0;Kappa;x
12271;90;47;0;Niwatmufna;x
12272;82;47;0;Muven;x
12273;81;47;0;Vetgadqa;x
12274;80;47;0;Tejuymuland;x
12275;67;47;0;Sasfidatotix;x
12276;62;47;0;Nasozibeyland;x
12277;54;47;0;Guyumnubland;x
12278;51;47;0;Faqseysaz;x
12279;50;47;0;Hajobtuxjen;x
12280;48;47;0;Zida;x
12281;45;47;0;Cidsum;x
12282;38;47;0;Xovalju;x
12283;37;47;0;Bepquliq;x
12284;35;47;0;Senut;x
12285;33;47;0;Lodoxoniwvoj;x
12286;26;47;0;Keqposvawland;x
12287;24;47;0;Labatuland;x
12288;21;47;0;Wiyuyi;x
12289;13;47;0;Mafcupi;x
12290;10;47;0;Redahunzet;x
12291;6;47;0;Viw;x
12292;2;47;0;Repetejeli;x
12293;246;46;0;Zovjijawsew;x
12294;242;46;0;Zugke;x
12295;236;46;0;Podpujaguq;x
12296;232;46;0;Yaklimzuli;x
12297;226;46;0;Yiztuzrajo;x
12298;220;46;0;Zunuvro;x
12299;211;46;0;Gerexxohda;x
12300;204;46;0;Gaseki;x
12301;187;46;0;Runroqfumxu;x
12302;184;46;0;Qiwufvu;x
12303;183;46;0;Kobgaqocowap;x
12304;176;46;0;Yibyawi;x
12305;174;46;0;Subi;x
12306;169;46;0;Qib;x
12307;153;46;0;Gegxa;x
12308;150;46;0;Logabtic;x
12309;142;46;0;Seryaqju;x
12310;140;46;0;Teknav;x
12311;139;46;0;Nime;x
12312;135;46;0;Voqkarulvigco;x
12313;131;46;0;Qarfasqivsu;x
12314;113;46;0;Zebvigi;x
12315;109;46;0;Kuklu;x
12316;101;46;0;Doxyuhabif;x
12317;99;46;0;Wasninovujog;x
12318;98;46;0;Takbuqyi;x
12319;94;46;0;Qikus;x
12320;90;46;0;Woffeygudway;x
12321;82;46;0;Qimupyuhland;x
12322;81;46;0;Dunisacuwa;x
12323;80;46;0;Kexci;x
12324;76;46;0;Totnosaxcalay;x
12325;70;46;0;Farochowdar;x
12326;64;46;0;Yohabecu;x
12327;63;46;0;Lihrudaland;x
12328;60;46;0;Zigyukland;x
12329;37;46;0;Baszujiyon;x
12330;34;46;0;Rodnaz;x
12331;33;46;0;Hiwyezosda;x
12332;28;46;0;Tuzuytu;x
12333;27;46;0;Xozjom;x
12334;24;46;0;Fawanyow;x
12335;13;46;0;Dur;x
12336;12;46;0;Mejmugo;x
12337;11;46;0;Xomel;x
12338;6;46;0;Sesjawelodland;x
12339;254;45;0;Bojih;x
12340;253;45;0;Warluwij;x
12341;251;45;0;Xupeqtibland;x
12342;235;45;0;Padgum;x
12343;231;45;0;Guhu;x
12344;222;45;0;Xaxodi;x
12345;220;45;0;Zemafeki;x
12346;216;45;0;Yijobya;x
12347;214;45;0;Buradox;x
12348;205;45;0;Loglev;x
12349;200;45;0;Pupuzraw;x
12350;198;45;0;Paqam;x
12351;194;45;0;Rusbin;x
12352;186;45;0;Wiyemo;x
12353;182;45;0;Vusaxmaqoland;x
12354;181;45;0;Xeduszo;x
12355;177;45;0;Hokconhu;x
12356;162;45;0;Naxolo;x
12357;159;45;0;Dohawkaliland;x
12358;152;45;0;Noxevgogfag;x
12359;150;45;0;Raqqekim;x
12360;146;45;0;Femetda;x
12361;130;45;0;Sesos;x
12362;128;45;0;Varli;x
12363;126;45;0;Lebeqgalke;x
12364;124;45;0;Ritojduy;x
12365;118;45;0;Zexpe;x
12366;117;45;0;Yolgoxo;x
12367;116;45;0;So;x
12368;99;45;0;Kusya;x
12369;96;45;0;Jadjoxiq;x
12370;95;45;0;Hahhemalamland;x
12371;77;45;0;Weqixsod;x
12372;74;45;0;Rutvew;x
12373;68;45;0;Ludmow;x
12374;61;45;0;Fiweyzamlu;x
12375;52;45;0;Febajimid;x
12376;42;45;0;Rontozgapful;x
12377;35;45;0;Burejgorvox;x
12378;34;45;0;Kuzukad;x
12379;32;45;0;Jixiw;x
12380;27;45;0;Roszeqgupde;x
12381;10;45;0;Roxjof;x
12382;9;45;0;Bogwedixland;x
12383;7;45;0;Kuxkewaxdo;x
12384;6;45;0;Qiqbon;x
12385;4;45;0;Boye;x
12386;2;45;0;Jicex;x
12387;248;44;0;Wofyavafi;x
12388;229;44;0;Sobpo;x
12389;226;44;0;Jewuv;x
12390;222;44;0;Cobwowruh;x
12391;219;44;0;Yudbummiljuhland;x
12392;216;44;0;Hotefaq;x
12393;206;44;0;Nomosqiqu;x
12394;204;44;0;Liyisqif;x
12395;195;44;0;Fipxuvurgaji;x
12396;191;44;0;Besuvev;x
12397;184;44;0;Qidru;x
12398;181;44;0;Bugirkat;x
12399;179;44;0;Hamuru;x
12400;174;44;0;Cisfayqaquf;x
12401;170;44;0;Jurehvane;x
12402;168;44;0;Juhowca;x
12403;166;44;0;Kucut;x
12404;161;44;0;Hocmucduz;x
12405;150;44;0;Sejmaqhocland;x
12406;145;44;0;Vaqetgimyeb;x
12407;143;44;0;Lakuq;x
12408;142;44;0;Hojlev;x
12409;130;44;0;Qurtize;x
12410;112;44;0;Cujlecac;x
12411;104;44;0;Yuzwoqnu;x
12412;94;44;0;Yukame;x
12413;91;44;0;Wawjazyatbo;x
12414;79;44;0;Fafvetru;x
12415;75;44;0;Qovciyko;x
12416;74;44;0;Bajmogvag;x
12417;73;44;0;Tixgiwnuqof;x
12418;60;44;0;Pirdimyeyig;x
12419;59;44;0;Wisegland;x
12420;50;44;0;Dakijgit;x
12421;45;44;0;Niddi;x
12422;43;44;0;Bu;x
12423;41;44;0;Vukvetarqo;x
12424;37;44;0;Cosuzopi;x
12425;32;44;0;Nejruvuwsa;x
12426;25;44;0;Veney;x
12427;23;44;0;Goxka;x
12428;11;44;0;Sihyowifbal;x
12429;10;44;0;Cupoh;x
12430;6;44;0;Vewpa;x
12431;3;44;0;Funbuwilo;x
12432;254;43;0;Kapbeffofcor;x
12433;253;43;0;Xijiv;x
12434;252;43;0;So;x
12435;241;43;0;Hagjeda;x
12436;226;43;0;Bocqeqit;x
12437;220;43;0;Jafidro;x
12438;213;43;0;Se;x
12439;208;43;0;Xaxuvye;x
12440;202;43;0;Zuryigubakeland;x
12441;190;43;0;Fi;x
12442;187;43;0;Leliwyegzux;x
12443;183;43;0;Sakiq;x
12444;181;43;0;Gazsojjiqbid;x
12445;176;43;0;Qosuq;x
12446;174;43;0;Hoxleland;x
12447;168;43;0;Cacfizoh;x
12448;166;43;0;Qureno;x
12449;165;43;0;Peqciddof;x
12450;162;43;0;Rajxekoquxo;x
12451;161;43;0;Beqci;x
12452;152;43;0;Nutes;x
12453;151;43;0;Tejebdodmij;x
12454;144;43;0;Soy;x
12455;143;43;0;Liyokzan;x
12456;141;43;0;Laja;x
12457;136;43;0;Jom;x
12458;122;43;0;Xoypovoy;x
12459;120;43;0;Qij;x
12460;111;43;0;Tudhokrod;x
12461;108;43;0;Rerkuvip;x
12462;104;43;0;Beh;x
12463;98;43;0;Wekotlifu;x
12464;90;43;0;Zudaqduq;x
12465;87;43;0;Jurgorocum;x
12466;75;43;0;Yolfedland;x
12467;68;43;0;Goyib;x
12468;67;43;0;Benacje;x
12469;57;43;0;Hayifoy;x
12470;54;43;0;Hazujland;x
12471;53;43;0;Ho;x
12472;52;43;0;Xudoldoy;x
12473;50;43;0;Zambur;x
12474;43;43;0;Yugehqudxubayland;x
12475;40;43;0;Niwan;x
12476;34;43;0;Cupza;x
12477;32;43;0;Zezodxuw;x
12478;30;43;0;Reddeztez;x
12479;24;43;0;Qehconot;x
12480;21;43;0;Vosqeflomfac;x
12481;20;43;0;Nezmatu;x
12482;16;43;0;Letu;x
12483;4;43;0;Bazocej;x
12484;3;43;0;Fipiwgecu;x
12485;2;43;0;Fidipland;x
12486;255;42;0;Xakbibki;x
12487;251;42;0;So;x
12488;247;42;0;Xepruyij;x
12489;230;42;0;Hiykaruyco;x
12490;226;42;0;Kupexvuxze;x
12491;223;42;0;Nevloqcig;x
12492;222;42;0;Ceyaxjeknu;x
12493;221;42;0;Ja;x
12494;217;42;0;Pifkafec;x
12495;211;42;0;Kokto;x
12496;210;42;0;Vobburugsun;x
12497;207;42;0;Wehhizkaf;x
12498;205;42;0;Juhjolland;x
12499;180;42;0;Zovaf;x
12500;160;42;0;Qumqo;x
12501;158;42;0;Dihtinnuz;x
12502;157;42;0;Namidho;x
12503;156;42;0;Madlew;x
12504;155;42;0;Kilomomyu;x
12505;149;42;0;Focumizas;x
12506;148;42;0;Zajser;x
12507;147;42;0;Remaze;x
12508;145;42;0;Gutlemug;x
12509;143;42;0;Xudno;x
12510;138;42;0;Mejyuhurbegqax;x
12511;137;42;0;Yonijkik;x
12512;134;42;0;Jiyyilcah;x
12513;117;42;0;Lipwojad;x
12514;116;42;0;Secaqu;x
12515;97;42;0;Qisib;x
12516;94;42;0;Gehmexbucpiy;x
12517;93;42;0;Vazdiyravab;x
12518;92;42;0;Sulnewup;x
12519;89;42;0;Tuhuwko;x
12520;84;42;0;Cobupfazland;x
12521;73;42;0;Fadju;x
12522;64;42;0;Lotutwof;x
12523;59;42;0;Vexoro;x
12524;56;42;0;Sabolawgoq;x
12525;51;42;0;Kocege;x
12526;33;42;0;Take;x
12527;32;42;0;Xettuskitij;x
12528;24;42;0;Lijipqohgen;x
12529;21;42;0;Cokkuxenku;x
12530;17;42;0;Pasimhemati;x
12531;11;42;0;Buxrazibi;x
12532;10;42;0;Gujiri;x
12533;9;42;0;Nigoqjiszi;x
12534;1;42;0;Rovcoye;x
12535;0;42;0;Zudijqibyixwus;x
12536;255;41;0;Vibono;x
12537;250;41;0;Kepo;x
12538;249;41;0;Runozfoka;x
12539;234;41;0;Zafema;x
12540;230;41;0;Yalle;x
12541;226;41;0;Gajyilzum;x
12542;224;41;0;Bemma;x
12543;221;41;0;Dalgakhiz;x
12544;216;41;0;Hehefambu;x
12545;207;41;0;Wivjobyotvovop;x
12546;203;41;0;Tilhosnemnabland;x
12547;201;41;0;Pofjo;x
12548;194;41;0;Nimume;x
12549;188;41;0;Rutuc;x
12550;181;41;0;Moqvi;x
12551;165;41;0;Wofmeyuq;x
12552;150;41;0;Yuwrisgaqkih;x
12553;149;41;0;Wa;x
12554;146;41;0;Nohbo;x
12555;145;41;0;Himwekulvijmu;x
12556;144;41;0;Qalu;x
12557;139;41;0;Zupipzoxxovmug;x
12558;134;41;0;Birvuklod;x
12559;129;41;0;Rupudosoqod;x
12560;117;41;0;Yucvuqweyo;x
12561;115;41;0;Zozeland;x
12562;89;41;0;Netrozeh;x
12563;85;41;0;Lumxerat;x
12564;80;41;0;Soyyiwu;x
12565;79;41;0;Soguvjex;x
12566;72;41;0;Febu;x
12567;68;41;0;Fevug;x
12568;54;41;0;Qabxirahu;x
12569;50;41;0;Kiqucsujrace;x
12570;42;41;0;Hodduland;x
12571;39;41;0;Vuyvajxucigeqland;x
12572;28;41;0;Yoha;x
12573;26;41;0;Zomme;x
12574;18;41;0;Bobize;x
12575;10;41;0;Larcoxe;x
12576;5;41;0;Rifupayap;x
12577;3;41;0;Wipatfi;x
12578;2;41;0;Kaqxu;x
12579;0;41;0;Vihukyupu;x
12580;249;40;0;Yakpocbap;x
12581;242;40;0;Mamje;x
12582;239;40;0;Zapdodafbu;x
12583;238;40;0;Jowyalwexwivuc;x
12584;237;40;0;Docaqbaxuf;x
12585;236;40;0;Desnof;x
12586;227;40;0;Goxozu;x
12587;221;40;0;Rirciffelland;x
12588;216;40;0;Puguhland;x
12589;213;40;0;Sadi;x
12590;212;40;0;Bemzacri;x
12591;210;40;0;Qoronland;x
12592;208;40;0;Norzahki;x
12593;207;40;0;Biswozehe;x
12594;201;40;0;Doso;x
12595;198;40;0;Rezgiphol;x
12596;191;40;0;Gavmozeg;x
12597;185;40;0;Hupi;x
12598;177;40;0;Guhahazdabezland;x
12599;162;40;0;Veyaland;x
12600;161;40;0;Nekmison;x
12601;160;40;0;Rozimozikep;x
12602;156;40;0;Tine;x
12603;152;40;0;Gonezigeq;x
12604;144;40;0;Wifyedniland;x
12605;135;40;0;Qarse;x
12606;131;40;0;Suqkoyox;x
12607;130;40;0;Secujre;x
12608;127;40;0;Mafmatladxi;x
12609;123;40;0;Sisyij;x
12610;121;40;0;Zedittetwo;x
12611;120;40;0;Xagki;x
12612;117;40;0;Gigefla;x
12613;113;40;0;Ladulal;x
12614;108;40;0;Losokex;x
12615;106;40;0;Wofoqvoxbo;x
12616;104;40;0;Kayizpim;x
12617;103;40;0;Mo;x
12618;101;40;0;Polofdiv;x
12619;98;40;0;Fabidtod;x
12620;91;40;0;Mahqamendum;x
12621;89;40;0;Gesiwus;x
12622;88;40;0;Duferozqi;x
12623;86;40;0;Bitaysubbom;x
12624;69;40;0;Guxvi;x
12625;67;40;0;Cusput;x
12626;65;40;0;Fejam;x
12627;61;40;0;Wadidcawland;x
12628;59;40;0;Zihpi;x
12629;56;40;0;Bepud;x
12630;51;40;0;Lambaqfid;x
12631;49;40;0;Wujkago;x
12632;47;40;0;Sijrasxi;x
12633;36;40;0;Seregekbupland;x
12634;29;40;0;Liqkuwomci;x
12635;18;40;0;Kovcudrahe;x
12636;12;40;0;Pufosnazah;x
12637;240;39;0;Gillagkabi;x
12638;239;39;0;Muhuj;x
12639;226;39;0;Qomabi;x
12640;221;39;0;Ceflir;x
12641;215;39;0;Bawpeyohpep;x
12642;214;39;0;Biwuvwapdite;x
12643;212;39;0;Budekvasadland;x
12644;209;39;0;Qemopho;x
12645;207;39;0;Yudkaloro;x
12646;202;39;0;Rugakpe;x
12647;200;39;0;Jartowokpey;x
12648;195;39;0;Buysupo;x
12649;186;39;0;Mabfapkelov;x
12650;185;39;0;Lobgonhij;x
12651;183;39;0;Jux;x
12652;178;39;0;Ri;x
12653;174;39;0;Xokuglegland;x
12654;164;39;0;Hipoconland;x
12655;160;39;0;Komokni;x
12656;158;39;0;Lenuruli;x
12657;157;39;0;Cakvimtigo;x
12658;152;39;0;Kiyferbo;x
12659;147;39;0;Rudum;x
12660;138;39;0;Qu;x
12661;130;39;0;Yovducaland;x
12662;129;39;0;Qamni;x
12663;119;39;0;Nirgaffeland;x
12664;115;39;0;Bakcuszekland;x
12665;114;39;0;Xamotruy;x
12666;112;39;0;Boqqo;x
12667;109;39;0;Vumawwoblapu;x
12668;106;39;0;Lefeded;x
12669;101;39;0;Vohohzovxuland;x
12670;99;39;0;Pashokwe;x
12671;95;39;0;Xozuwif;x
12672;89;39;0;Vewzoland;x
12673;86;39;0;Fexfada;x
12674;84;39;0;Qoscelomvo;x
12675;76;39;0;Lecdom;x
12676;73;39;0;Somasel;x
12677;60;39;0;Kecjubland;x
12678;42;39;0;Rekquwviz;x
12679;35;39;0;Kidvecxiyce;x
12680;30;39;0;Tawowe;x
12681;26;39;0;Kojofitay;x
12682;19;39;0;Caguldi;x
12683;18;39;0;Yahvap;x
12684;8;39;0;Vazomepmakfuz;x
12685;6;39;0;Fasatkabfatja;x
12686;4;39;0;Kumqavigga;x
12687;3;39;0;Riwbazluk;x
12688;2;39;0;Nuyak;x
12689;252;38;0;Pacnifoko;x
12690;242;38;0;Jiwidruy;x
12691;233;38;0;Loteh;x
12692;232;38;0;Hufit;x
12693;224;38;0;Ricono;x
12694;215;38;0;Gaqdejoja;x
12695;214;38;0;Wumiwebag;x
12696;210;38;0;Hejjontik;x
12697;204;38;0;Qiluqcuzzut;x
12698;200;38;0;Basomye;x
12699;196;38;0;Hadop;x
12700;187;38;0;Hix;x
12701;177;38;0;Tezov;x
12702;173;38;0;Yugo;x
12703;169;38;0;Zaldoloqkuq;x
12704;161;38;0;Yajajucrahmu;x
12705;156;38;0;Wosik;x
12706;154;38;0;Pifiland;x
12707;152;38;0;Jarmoqitjob;x
12708;143;38;0;Jabuhwaland;x
12709;140;38;0;Doynixabi;x
12710;136;38;0;Saqogiwcu;x
12711;134;38;0;Hamit;x
12712;128;38;0;Kicikbareqca;x
12713;113;38;0;Goqtugxe;x
12714;105;38;0;Pescoland;x
12715;103;38;0;Qagecay;x
12716;99;38;0;Ruhofaxrop;x
12717;94;38;0;Pozxedsubland;x
12718;93;38;0;Fipyeqotfu;x
12719;91;38;0;Xavwitoqe;x
12720;87;38;0;Bitxojnonam;x
12721;76;38;0;Kolyafhic;x
12722;75;38;0;Kijumav;x
12723;72;38;0;Yiru;x
12724;63;38;0;Cavudihajiz;x
12725;61;38;0;Xoqunad;x
12726;60;38;0;Kuzeczaf;x
12727;52;38;0;Niyawya;x
12728;48;38;0;Vumolug;x
12729;42;38;0;Kofoland;x
12730;39;38;0;Lilovitland;x
12731;28;38;0;Wivevbohpa;x
12732;27;38;0;Wo;x
12733;26;38;0;Sixamos;x
12734;13;38;0;Yardoland;x
12735;11;38;0;Baxiyun;x
12736;2;38;0;Fuyusvijad;x
12737;254;37;0;Pefsubnilatax;x
12738;244;37;0;Kudjem;x
12739;233;37;0;Difxanfe;x
12740;226;37;0;Kesguw;x
12741;224;37;0;Wagulu;x
12742;222;37;0;Vigqo;x
12743;220;37;0;Jop;x
12744;215;37;0;Duvyaqqub;x
12745;213;37;0;Kojechopcey;x
12746;212;37;0;Dapyujuza;x
12747;190;37;0;Rihunloyto;x
12748;184;37;0;Xiflofo;x
12749;182;37;0;Casapdoqo;x
12750;180;37;0;Feland;x
12751;178;37;0;Vilnacaqom;x
12752;174;37;0;Hud;x
12753;167;37;0;Fidvudes;x
12754;153;37;0;Fajoxbivjamo;x
12755;141;37;0;Bamyoxtab;x
12756;140;37;0;Cucuk;x
12757;138;37;0;Zo;x
12758;137;37;0;Zuzuhoc;x
12759;136;37;0;Yimeg;x
12760;134;37;0;Yebxuh;x
12761;132;37;0;Jowxu;x
12762;129;37;0;Lerezzoz;x
12763;125;37;0;Runohu;x
12764;124;37;0;Zamahoyzec;x
12765;121;37;0;Mederge;x
12766;117;37;0;Wahzoratityu;x
12767;113;37;0;Javow;x
12768;103;37;0;Ninzopiland;x
12769;101;37;0;Xerhijon;x
12770;95;37;0;Fezudinzowdo;x
12771;86;37;0;Molfuyum;x
12772;80;37;0;Xasbar;x
12773;79;37;0;Qibfozamco;x
12774;77;37;0;Cugadcumzum;x
12775;71;37;0;Vojofno;x
12776;69;37;0;Hiranol;x
12777;67;37;0;Hesmokikimyi;x
12778;60;37;0;Rufopdivlupland;x
12779;52;37;0;Cijxoklelhu;x
12780;51;37;0;Tazay;x
12781;47;37;0;Sajiwkep;x
12782;44;37;0;Bazarey;x
12783;42;37;0;Xatoku;x
12784;33;37;0;Dujmeva;x
12785;31;37;0;Fusesoland;x
12786;30;37;0;Xub;x
12787;29;37;0;Coluhep;x
12788;14;37;0;Qopsinix;x
12789;8;37;0;Majwejgevuland;x
12790;4;37;0;Kiwli;x
12791;3;37;0;Winponu;x
12792;248;36;0;Kenxodzotjim;x
12793;244;36;0;Kivboki;x
12794;230;36;0;Xunvab;x
12795;225;36;0;Solug;x
12796;224;36;0;Pejutmana;x
12797;221;36;0;Qen;x
12798;218;36;0;Fazepaypoy;x
12799;212;36;0;Pisuku;x
12800;210;36;0;Henyocyif;x
12801;204;36;0;Bu;x
12802;202;36;0;Yugululland;x
12803;197;36;0;Yocvemu;x
12804;195;36;0;Derzaqa;x
12805;194;36;0;Ri;x
12806;193;36;0;Xuhesland;x
12807;189;36;0;Vofewta;x
12808;188;36;0;Bipfarland;x
12809;186;36;0;Gigiczunland;x
12810;185;36;0;Hozuzko;x
12811;181;36;0;Mepusukpip;x
12812;179;36;0;Tavlotve;x
12813;172;36;0;Zifacxiy;x
12814;170;36;0;Luwnigaxpo;x
12815;164;36;0;Navxizoland;x
12816;158;36;0;Huyezu;x
12817;155;36;0;Tosekzonoq;x
12818;145;36;0;Yajlecohxoyu;x
12819;142;36;0;Cufguh;x
12820;134;36;0;Qumewuland;x
12821;132;36;0;Rurukmuztitep;x
12822;131;36;0;Zuyuxcima;x
12823;130;36;0;Ricopzuy;x
12824;127;36;0;Vibobland;x
12825;122;36;0;Nutheb;x
12826;117;36;0;Befjaz;x
12827;116;36;0;Qekaland;x
12828;111;36;0;Nirgedu;x
12829;104;36;0;Dusobjofta;x
12830;94;36;0;Yunha;x
12831;81;36;0;Hihdomelob;x
12832;78;36;0;Covdofamed;x
12833;67;36;0;Vigunlirxo;x
12834;63;36;0;Lugeney;x
12835;61;36;0;Dexhafipbazhu;x
12836;55;36;0;Xuvu;x
12837;53;36;0;Kejbajduvyu;x
12838;46;36;0;Juwo;x
12839;45;36;0;Qupemraphu;x
12840;44;36;0;Feyota;x
12841;43;36;0;Juvvekelho;x
12842;41;36;0;Vambegicutaland;x
12843;38;36;0;Yapa;x
12844;32;36;0;Hifice;x
12845;26;36;0;Cu;x
12846;24;36;0;Wajuyaknagke;x
12847;22;36;0;Vuksigo;x
12848;18;36;0;Rifwodzigkun;x
12849;14;36;0;Mojkoqa;x
12850;13;36;0;Kerirjem;x
12851;7;36;0;Mivuttisro;x
12852;4;36;0;Tadzilel;x
12853;1;36;0;Lakbumguland;x
12854;250;35;0;Tetopciland;x
12855;249;35;0;Cepgi;x
12856;244;35;0;Jiktukjazyeh;x
12857;238;35;0;Nagisarbud;x
12858;237;35;0;Fabaq;x
12859;233;35;0;Piqvehutmabi;x
12860;225;35;0;Jezbitalland;x
12861;223;35;0;Mavexbasoxluland;x
12862;222;35;0;Kibcutlilux;x
12863;221;35;0;Pogfefnu;x
12864;219;35;0;Sotiygo;x
12865;215;35;0;Fuxi;x
12866;213;35;0;Palicakteg;x
12867;211;35;0;Wexayhus;x
12868;207;35;0;Damhoha;x
12869;205;35;0;Kivvefba;x
12870;201;35;0;Donsepla;x
12871;199;35;0;Fakosixqef;x
12872;198;35;0;Kotuci;x
12873;192;35;0;Niwutiso;x
12874;186;35;0;Raq;x
12875;185;35;0;Tamifus;x
12876;184;35;0;Fabco;x
12877;174;35;0;Pocajmuh;x
12878;172;35;0;Kiletdub;x
12879;162;35;0;Piruy;x
12880;157;35;0;Viyo;x
12881;149;35;0;Moketof;x
12882;148;35;0;Yeme;x
12883;144;35;0;Yunu;x
12884;140;35;0;Sonrucit;x
12885;139;35;0;Fodhorodzidjiw;x
12886;121;35;0;Hegrurel;x
12887;114;35;0;Pupnowsatwe;x
12888;113;35;0;Vuzodvivippe;x
12889;112;35;0;Winyisavo;x
12890;103;35;0;Xojwit;x
12891;102;35;0;Miq;x
12892;100;35;0;Vonofas;x
12893;96;35;0;Kakqu;x
12894;92;35;0;Xidaniva;x
12895;89;35;0;Fukabot;x
12896;85;35;0;Sebew;x
12897;84;35;0;Nunutland;x
12898;80;35;0;Reci;x
12899;77;35;0;Nusve;x
12900;76;35;0;Jarenland;x
12901;72;35;0;Raqez;x
12902;68;35;0;Zuvoytew;x
12903;67;35;0;Xexpoc;x
12904;60;35;0;Bolbalxapoccog;x
12905;54;35;0;Ganeqloh;x
12906;49;35;0;Fopevil;x
12907;45;35;0;Juslay;x
12908;35;35;0;Puzvaxbijoxos;x
12909;30;35;0;Jezruye;x
12910;27;35;0;Xawada;x
12911;23;35;0;Cesdivupiqa;x
12912;11;35;0;Cefajol;x
